machine_configuration,use_buffer,write_buffer_bytes,connection_type,read_buffer_bytes,duration_sec,num_syscalls,short_reads,throughput (MiB/s)
intel_i5_11thgen_localhost,true,32768,unix,1,1.7287935220000001,8332986,0,4.6
intel_i5_11thgen_localhost,true,32768,unix,2,1.946957878,9360228,0,9.2
intel_i5_11thgen_localhost,true,32768,unix,4,2.285083152,9372511,0,15.6
intel_i5_11thgen_localhost,true,32768,unix,8,2.014067708,9806325,0,37.1
intel_i5_11thgen_localhost,true,32768,unix,16,1.95589486,9413094,0,73.4
intel_i5_11thgen_localhost,true,32768,unix,32,2.012223782,9355850,0,141.9
intel_i5_11thgen_localhost,true,32768,unix,64,2.080625388,9181894,0,269.4
intel_i5_11thgen_localhost,true,32768,unix,128,2.370299304,9486767,1,488.6
intel_i5_11thgen_localhost,true,32768,unix,256,2.587825883,9112033,1,859.6
intel_i5_11thgen_localhost,true,32768,unix,512,3.4249996019999998,8707768,1,1241.4
intel_i5_11thgen_localhost,true,32768,unix,1024,4.07662926,6808975,1,1631.1
intel_i5_11thgen_localhost,true,32768,unix,2048,4.80821922,4930360,1,2002.7
intel_i5_11thgen_localhost,true,32768,unix,4096,5.443122646,3138979,0,2252.7
intel_i5_11thgen_localhost,true,32768,unix,8192,5.500216041,1730898,0,2458.6
intel_i5_11thgen_localhost,true,32768,unix,16384,4.961303077,819703,0,2581.5
intel_i5_11thgen_localhost,true,32768,unix,32768,5.340737567,443740,0,2596.4
intel_i5_11thgen_localhost,true,32768,unix,65536,5.639186435,237133,111,2627.6
intel_i5_11thgen_localhost,true,32768,unix,131072,5.764929923,138124,67267,2629.8
intel_i5_11thgen_localhost,true,32768,unix,262144,6.126578808,73919,73906,2639
intel_i5_11thgen_localhost,true,32768,unix,524288,5.520883879,66211,66211,2622.7
intel_i5_11thgen_localhost,true,32768,unix,1048576,5.6437226339999995,68082,68082,2638.3
intel_i5_11thgen_localhost,true,32768,unix,2097152,5.479338221,66226,66226,2643.7
intel_i5_11thgen_localhost,true,32768,unix,4194304,4.90719763,59091,59091,2634
intel_i5_11thgen_localhost,true,32768,unix,8388608,5.142990753,61795,61795,2627.7
intel_i5_11thgen_localhost,true,32768,unix,16777216,4.776177334,57566,57566,2636.4
intel_i5_11thgen_localhost,true,32768,TCP,1,1.7851277460000001,6622297,0,3.5
intel_i5_11thgen_localhost,true,32768,TCP,2,1.9397486819999998,7196315,0,7.1
intel_i5_11thgen_localhost,true,32768,TCP,4,2.30483288,7282526,0,12.1
intel_i5_11thgen_localhost,true,32768,TCP,8,2.010205746,7493163,0,28.4
intel_i5_11thgen_localhost,true,32768,TCP,16,1.936525718,7156148,0,56.4
intel_i5_11thgen_localhost,true,32768,TCP,32,1.957656036,7059904,0,110.1
intel_i5_11thgen_localhost,true,32768,TCP,64,2.004151256,6830135,0,208
intel_i5_11thgen_localhost,true,32768,TCP,128,2.065674254,6683822,0,395
intel_i5_11thgen_localhost,true,32768,TCP,256,2.038462683,5782353,0,692.5
intel_i5_11thgen_localhost,true,32768,TCP,512,2.17037517,4795819,0,1078.9
intel_i5_11thgen_localhost,true,32768,TCP,1024,1.955653903,3029202,0,1512.6
intel_i5_11thgen_localhost,true,32768,TCP,2048,2.113502667,1967710,0,1818.4
intel_i5_11thgen_localhost,true,32768,TCP,4096,2.013406904,1070166,0,2076.2
intel_i5_11thgen_localhost,true,32768,TCP,8192,1.995135187,566411,0,2217.9
intel_i5_11thgen_localhost,true,32768,TCP,16384,1.990708282,296689,0,2328.7
intel_i5_11thgen_localhost,true,32768,TCP,32768,1.976450538,151703,0,2398.6
intel_i5_11thgen_localhost,true,32768,TCP,65536,1.9999451590000001,78428,0,2450.9
intel_i5_11thgen_localhost,true,32768,TCP,131072,2.047540373,40641,0,2481.1
intel_i5_11thgen_localhost,true,32768,TCP,262144,2.040149101,20620,0,2526.7
intel_i5_11thgen_localhost,true,32768,TCP,524288,1.991295901,10032,0,2518.9
intel_i5_11thgen_localhost,true,32768,TCP,1048576,1.944579412,4732,0,2433.3
intel_i5_11thgen_localhost,true,32768,TCP,2097152,1.928091986,2455,2455,2465
intel_i5_11thgen_localhost,true,32768,TCP,4194304,1.94955696,2476,2476,2458
intel_i5_11thgen_localhost,true,32768,TCP,8388608,1.985488024,2527,2527,2463.5
intel_i5_11thgen_localhost,true,32768,TCP,16777216,1.9651857320000001,1645,1645,2458.9
intel_i5_11thgen_localhost,true,65536,unix,1,2.1405967710000002,8539709,0,3.8
intel_i5_11thgen_localhost,true,65536,unix,2,1.97327669,9527439,0,9.2
intel_i5_11thgen_localhost,true,65536,unix,4,2.01059683,9637626,0,18.3
intel_i5_11thgen_localhost,true,65536,unix,8,1.9999163979999999,9583593,0,36.6
intel_i5_11thgen_localhost,true,65536,unix,16,2.008482211,9525624,0,72.4
intel_i5_11thgen_localhost,true,65536,unix,32,2.0296289,9398055,0,141.3
intel_i5_11thgen_localhost,true,65536,unix,64,2.152077039,9298001,0,263.7
intel_i5_11thgen_localhost,true,65536,unix,128,2.196449329,8542321,3033,474.7
intel_i5_11thgen_localhost,true,65536,unix,256,2.633929739,8725512,1300,808.7
intel_i5_11thgen_localhost,true,65536,unix,512,3.237772544,7694099,31,1160.3
intel_i5_11thgen_localhost,true,65536,unix,1024,3.626105296,5717711,315,1539.8
intel_i5_11thgen_localhost,true,65536,unix,2048,4.844129616,5245077,0,2114.8
intel_i5_11thgen_localhost,true,65536,unix,4096,5.897692871,3673977,11,2433.4
intel_i5_11thgen_localhost,true,65536,unix,8192,6.661399194,2088697,21,2449.6
intel_i5_11thgen_localhost,true,65536,unix,16384,5.767262344,924447,37,2504.5
intel_i5_11thgen_localhost,true,65536,unix,32768,5.643163136,493787,28,2734.4
intel_i5_11thgen_localhost,true,65536,unix,65536,5.988836873,258117,34,2693.6
intel_i5_11thgen_localhost,true,65536,unix,131072,6.537292646,146609,71158,2463.1
intel_i5_11thgen_localhost,true,65536,unix,262144,5.958143841,74047,74020,2718.5
intel_i5_11thgen_localhost,true,65536,unix,524288,5.7166255249999995,75039,75030,2872.2
intel_i5_11thgen_localhost,true,65536,unix,1048576,6.584851267,78034,78034,2592.5
intel_i5_11thgen_localhost,true,65536,unix,2097152,6.039983033,63959,63959,2316.7
intel_i5_11thgen_localhost,true,65536,unix,4194304,5.494146724,68839,68839,2741.6
intel_i5_11thgen_localhost,true,65536,unix,8388608,5.655292534,69657,69657,2694.9
intel_i5_11thgen_localhost,true,65536,unix,16777216,6.166279788,73829,73829,2619.3
intel_i5_11thgen_localhost,true,65536,TCP,1,1.965500768,6642973,0,3.2
intel_i5_11thgen_localhost,true,65536,TCP,2,1.981537007,4966600,1,4.8
intel_i5_11thgen_localhost,true,65536,TCP,4,1.461433756,4902922,0,12.8
intel_i5_11thgen_localhost,true,65536,TCP,8,1.974961668,7355646,0,28.4
intel_i5_11thgen_localhost,true,65536,TCP,16,1.9909281970000001,7325471,0,56.1
intel_i5_11thgen_localhost,true,65536,TCP,32,2.120398845,7213447,1,103.8
intel_i5_11thgen_localhost,true,65536,TCP,64,1.977765181,6358694,0,196.2
intel_i5_11thgen_localhost,true,65536,TCP,128,1.99456188,6134593,0,375.4
intel_i5_11thgen_localhost,true,65536,TCP,256,1.865954423,4984673,0,652.2
intel_i5_11thgen_localhost,true,65536,TCP,512,2.050479382,4257494,0,1013.8
intel_i5_11thgen_localhost,true,65536,TCP,1024,1.699159092,2549070,0,1465
intel_i5_11thgen_localhost,true,65536,TCP,2048,2.095149009,1955493,0,1822.9
intel_i5_11thgen_localhost,true,65536,TCP,4096,2.314751588,1051437,0,1774.3
intel_i5_11thgen_localhost,true,65536,TCP,8192,2.0101737,410475,0,1595.3
intel_i5_11thgen_localhost,true,65536,TCP,16384,2.046081057,219990,0,1680
intel_i5_11thgen_localhost,true,65536,TCP,32768,1.5962110900000002,109464,0,2143
intel_i5_11thgen_localhost,true,65536,TCP,65536,2.039862633,86191,0,2640.8
intel_i5_11thgen_localhost,true,65536,TCP,131072,1.963209826,42209,0,2687.5
intel_i5_11thgen_localhost,true,65536,TCP,262144,1.986152985,22211,0,2795.7
intel_i5_11thgen_localhost,true,65536,TCP,524288,2.059602416,11031,0,2677.8
intel_i5_11thgen_localhost,true,65536,TCP,1048576,1.978724594,5139,0,2596.8
intel_i5_11thgen_localhost,true,65536,TCP,2097152,1.9115591859999999,2631,2631,2664.5
intel_i5_11thgen_localhost,true,65536,TCP,4194304,1.9802562400000001,2764,2764,2701.2
intel_i5_11thgen_localhost,true,65536,TCP,8388608,2.11406861,2680,2680,2453.3
intel_i5_11thgen_localhost,true,65536,TCP,16777216,1.994116556,2482,2482,2409.6
intel_i5_11thgen_localhost,true,131072,unix,1,2.222979341,8425309,0,3.6
intel_i5_11thgen_localhost,true,131072,unix,2,1.973540329,6110415,0,5.9
intel_i5_11thgen_localhost,true,131072,unix,4,1.977009376,6097747,0,11.8
intel_i5_11thgen_localhost,true,131072,unix,8,1.940395447,6107990,0,24
intel_i5_11thgen_localhost,true,131072,unix,16,2.073713356,9631128,0,70.9
intel_i5_11thgen_localhost,true,131072,unix,32,2.093703631,9335761,0,136.1
intel_i5_11thgen_localhost,true,131072,unix,64,2.056811075,8761556,1,260
intel_i5_11thgen_localhost,true,131072,unix,128,2.227897681,8342350,2741,457
intel_i5_11thgen_localhost,true,131072,unix,256,2.397239577,7957653,1116,810.4
intel_i5_11thgen_localhost,true,131072,unix,512,2.916204957,7465226,55,1250
intel_i5_11thgen_localhost,true,131072,unix,1024,4.193846238,7258748,19,1690.2
intel_i5_11thgen_localhost,true,131072,unix,2048,4.955850671,4981594,926,1963.2
intel_i5_11thgen_localhost,true,131072,unix,4096,1.914676365,1294962,7,2641.9
intel_i5_11thgen_localhost,true,131072,unix,8192,7.296127296,2605778,100,2790.1
intel_i5_11thgen_localhost,true,131072,unix,16384,1.342328897,249964,9,2909.6
intel_i5_11thgen_localhost,true,131072,unix,32768,6.70930449,585120,101,2725.1
intel_i5_11thgen_localhost,true,131072,unix,65536,5.84058019,252548,37,2702.4
intel_i5_11thgen_localhost,true,131072,unix,131072,5.786960461,142312,69801,2696.1
intel_i5_11thgen_localhost,true,131072,unix,262144,6.55916396,79112,79101,2638.3
intel_i5_11thgen_localhost,true,131072,unix,524288,5.915796069,70110,70110,2592.9
intel_i5_11thgen_localhost,true,131072,unix,1048576,6.400667358,80505,80505,2751.6
intel_i5_11thgen_localhost,true,131072,unix,2097152,6.3779815939999995,80597,80597,2764.5
intel_i5_11thgen_localhost,true,131072,unix,4194304,6.263748973,66523,66523,2323.3
intel_i5_11thgen_localhost,true,131072,unix,8388608,5.122605202,63715,63715,2721
intel_i5_11thgen_localhost,true,131072,unix,16777216,4.908768138,61028,61028,2719.6
intel_i5_11thgen_localhost,true,131072,TCP,1,2.004060542,7095469,0,3.4
intel_i5_11thgen_localhost,true,131072,TCP,2,1.96401406,7020747,1,6.8
intel_i5_11thgen_localhost,true,131072,TCP,4,1.9481420539999998,6961607,1,13.6
intel_i5_11thgen_localhost,true,131072,TCP,8,2.002901112,7167432,0,27.3
intel_i5_11thgen_localhost,true,131072,TCP,16,2.300538693,7119972,1,47.2
intel_i5_11thgen_localhost,true,131072,TCP,32,2.043563105,4759979,1,71.1
intel_i5_11thgen_localhost,true,131072,TCP,64,1.626768947,4324231,0,162.2
intel_i5_11thgen_localhost,true,131072,TCP,128,2.092760076,6436249,0,375.4
intel_i5_11thgen_localhost,true,131072,TCP,256,2.10377256,5692978,0,660.7
intel_i5_11thgen_localhost,true,131072,TCP,512,2.122692366,4437444,0,1020.7
intel_i5_11thgen_localhost,true,131072,TCP,1024,2.082070368,3129597,0,1467.9
intel_i5_11thgen_localhost,true,131072,TCP,2048,1.787428797,1698947,0,1856.4
intel_i5_11thgen_localhost,true,131072,TCP,4096,1.8892156020000002,1058986,0,2189.6
intel_i5_11thgen_localhost,true,131072,TCP,8192,2.00634258,604438,0,2353.6
intel_i5_11thgen_localhost,true,131072,TCP,16384,1.9646974529999999,312532,0,2485.5
intel_i5_11thgen_localhost,true,131072,TCP,32768,2.022427376,155492,0,2402.6
intel_i5_11thgen_localhost,true,131072,TCP,65536,1.9967193779999999,78109,0,2444.9
intel_i5_11thgen_localhost,true,131072,TCP,131072,1.976551615,38788,0,2453
intel_i5_11thgen_localhost,true,131072,TCP,262144,2.640571471,19982,1,1891.7
intel_i5_11thgen_localhost,true,131072,TCP,524288,1.4765216190000001,7229,0,2447.8
intel_i5_11thgen_localhost,true,131072,TCP,1048576,1.9434174020000001,5405,0,2780.8
intel_i5_11thgen_localhost,true,131072,TCP,2097152,1.9940033270000002,2719,0,2727
intel_i5_11thgen_localhost,true,131072,TCP,4194304,1.957017883,2252,2252,2875.9
intel_i5_11thgen_localhost,true,131072,TCP,8388608,1.975044489,2278,2278,2883.2
intel_i5_11thgen_localhost,true,131072,TCP,16777216,2.029031831,2296,2296,2828.5
intel_i5_11thgen_localhost,true,262144,unix,1,2.070106851,9691800,0,4.5
intel_i5_11thgen_localhost,true,262144,unix,2,1.9752194680000001,9276438,0,9
intel_i5_11thgen_localhost,true,262144,unix,4,2.015377674,9427737,0,17.8
intel_i5_11thgen_localhost,true,262144,unix,8,2.004699405,9406011,0,35.8
intel_i5_11thgen_localhost,true,262144,unix,16,3.023196405,9383504,0,47.4
intel_i5_11thgen_localhost,true,262144,unix,32,2.048399146,6028818,0,89.8
intel_i5_11thgen_localhost,true,262144,unix,64,1.733920587,5892752,0,207.4
intel_i5_11thgen_localhost,true,262144,unix,128,2.4763988550000002,9843326,2580,485.1
intel_i5_11thgen_localhost,true,262144,unix,256,2.6164072369999998,9023414,1171,841.9
intel_i5_11thgen_localhost,true,262144,unix,512,3.17267431,8344140,56,1284.2
intel_i5_11thgen_localhost,true,262144,unix,1024,4.125431228,7632737,42,1806.8
intel_i5_11thgen_localhost,true,262144,unix,2048,5.028108746,5337754,15,2073.4
intel_i5_11thgen_localhost,true,262144,unix,4096,6.312807141,3665448,63,2268.1
intel_i5_11thgen_localhost,true,262144,unix,8192,5.208856673,1613926,16,2420.6
intel_i5_11thgen_localhost,true,262144,unix,16384,6.075378439,979638,27,2519.5
intel_i5_11thgen_localhost,true,262144,unix,32768,6.010318499,490954,29,2552.6
intel_i5_11thgen_localhost,true,262144,unix,65536,5.927774935,243400,174,2565.3
intel_i5_11thgen_localhost,true,262144,unix,131072,5.711247412,137449,65651,2578.2
intel_i5_11thgen_localhost,true,262144,unix,262144,5.640858988,68127,68103,2587.7
intel_i5_11thgen_localhost,true,262144,unix,524288,5.114593775,65148,65148,2729.7
intel_i5_11thgen_localhost,true,262144,unix,1048576,6.180163309,82748,82748,2869.7
intel_i5_11thgen_localhost,true,262144,unix,2097152,6.218509744,84989,84989,2928.7
intel_i5_11thgen_localhost,true,262144,unix,4194304,5.982568786,70660,70660,2530.7
intel_i5_11thgen_localhost,true,262144,unix,8388608,3.406367254,44593,44593,2805.1
intel_i5_11thgen_localhost,true,262144,unix,16777216,5.819897186,79936,79936,2943
intel_i5_11thgen_localhost,true,262144,TCP,1,2.073421956,7444907,0,3.4
intel_i5_11thgen_localhost,true,262144,TCP,2,1.932474296,7115919,1,7
intel_i5_11thgen_localhost,true,262144,TCP,4,1.990072814,7344301,0,14.1
intel_i5_11thgen_localhost,true,262144,TCP,8,2.006777034,7395356,0,28.1
intel_i5_11thgen_localhost,true,262144,TCP,16,1.998037261,7270085,1,55.5
intel_i5_11thgen_localhost,true,262144,TCP,32,2.400742198,7204611,0,91.6
intel_i5_11thgen_localhost,true,262144,TCP,64,2.004104151,6560389,0,199.8
intel_i5_11thgen_localhost,true,262144,TCP,128,1.5305384499999999,4767467,0,380.2
intel_i5_11thgen_localhost,true,262144,TCP,256,2.135920816,5890843,0,673.3
intel_i5_11thgen_localhost,true,262144,TCP,512,2.063416793,4444741,0,1051.8
intel_i5_11thgen_localhost,true,262144,TCP,1024,1.6798701679999999,2613218,0,1519.1
intel_i5_11thgen_localhost,true,262144,TCP,2048,2.163388114,2093365,0,1889.9
intel_i5_11thgen_localhost,true,262144,TCP,4096,1.555460439,896950,0,2252.5
intel_i5_11thgen_localhost,true,262144,TCP,8192,1.8557490570000001,580464,0,2443.7
intel_i5_11thgen_localhost,true,262144,TCP,16384,2.05462779,311201,0,2366.6
intel_i5_11thgen_localhost,true,262144,TCP,32768,2.013358596,152926,0,2373.6
intel_i5_11thgen_localhost,true,262144,TCP,65536,2.015546699,78309,0,2428.3
intel_i5_11thgen_localhost,true,262144,TCP,131072,1.95858539,38313,0,2445.2
intel_i5_11thgen_localhost,true,262144,TCP,262144,2.043528298,20087,0,2457.3
intel_i5_11thgen_localhost,true,262144,TCP,524288,1.9480936309999999,9727,0,2496.4
intel_i5_11thgen_localhost,true,262144,TCP,1048576,1.947035267,4683,0,2404.8
intel_i5_11thgen_localhost,true,262144,TCP,2097152,1.9478789829999998,2431,2431,2415.2
intel_i5_11thgen_localhost,true,262144,TCP,4194304,1.953995384,2444,2444,2421
intel_i5_11thgen_localhost,true,262144,TCP,8388608,1.98230884,2489,2489,2430.1
intel_i5_11thgen_localhost,true,262144,TCP,16777216,2.000869461,2500,2500,2418
intel_i5_11thgen_localhost,true,524288,unix,1,1.422551391,6738771,0,4.5
intel_i5_11thgen_localhost,true,524288,unix,2,1.9836010609999999,9390994,0,9
intel_i5_11thgen_localhost,true,524288,unix,4,2.155018614,8584797,0,15.2
intel_i5_11thgen_localhost,true,524288,unix,8,1.996757755,9418857,0,36
intel_i5_11thgen_localhost,true,524288,unix,16,1.875541631,8685080,1,70.7
intel_i5_11thgen_localhost,true,524288,unix,32,2.044385635,9086779,0,135.6
intel_i5_11thgen_localhost,true,524288,unix,64,2.090826437,8722959,0,254.6
intel_i5_11thgen_localhost,true,524288,unix,128,2.152992153,8137255,454,461.4
intel_i5_11thgen_localhost,true,524288,unix,256,2.70862963,8927925,1091,804.7
intel_i5_11thgen_localhost,true,524288,unix,512,2.8062659180000002,7104073,53,1236.1
intel_i5_11thgen_localhost,true,524288,unix,1024,3.546562373,5877734,94,1618.4
intel_i5_11thgen_localhost,true,524288,unix,2048,1.135385185,1141736,2,1964
intel_i5_11thgen_localhost,true,524288,unix,4096,6.17507101,3374123,619,2134.2
intel_i5_11thgen_localhost,true,524288,unix,8192,2.239918003,762324,29,2658.8
intel_i5_11thgen_localhost,true,524288,unix,16384,5.47755872,953066,22,2718.6
intel_i5_11thgen_localhost,true,524288,unix,32768,3.696849931,339159,23,2866.9
intel_i5_11thgen_localhost,true,524288,unix,65536,6.381380199,264299,11198,2576
intel_i5_11thgen_localhost,true,524288,unix,131072,5.8044260340000005,139166,57496,2568.3
intel_i5_11thgen_localhost,true,524288,unix,262144,5.777353193,69461,69424,2576.2
intel_i5_11thgen_localhost,true,524288,unix,524288,5.78928022,69783,69781,2582.8
intel_i5_11thgen_localhost,true,524288,unix,1048576,5.439487887,65225,65224,2569.2
intel_i5_11thgen_localhost,true,524288,unix,2097152,4.849938736,58414,58413,2581
intel_i5_11thgen_localhost,true,524288,unix,4194304,4.775215924,57376,57376,2574.6
intel_i5_11thgen_localhost,true,524288,unix,8388608,4.857469984,58182,58182,2566.8
intel_i5_11thgen_localhost,true,524288,unix,16777216,4.823950106,58006,58006,2576.7
intel_i5_11thgen_localhost,true,524288,TCP,1,1.837012552,6961849,0,3.6
intel_i5_11thgen_localhost,true,524288,TCP,2,1.9489054399999999,7433563,1,7.3
intel_i5_11thgen_localhost,true,524288,TCP,4,2.368872911,7679902,1,12.4
intel_i5_11thgen_localhost,true,524288,TCP,8,1.956815056,7360248,0,28.7
intel_i5_11thgen_localhost,true,524288,TCP,16,2.008370869,7510891,0,57.1
intel_i5_11thgen_localhost,true,524288,TCP,32,2.03291581,7438263,1,111.7
intel_i5_11thgen_localhost,true,524288,TCP,64,2.120702369,7132668,0,205.3
intel_i5_11thgen_localhost,true,524288,TCP,128,2.02951916,6472911,0,389.3
intel_i5_11thgen_localhost,true,524288,TCP,256,2.042672983,5722461,0,683.9
intel_i5_11thgen_localhost,true,524288,TCP,512,1.94884879,4214608,0,1056
intel_i5_11thgen_localhost,true,524288,TCP,1024,2.085733912,3139373,0,1469.9
intel_i5_11thgen_localhost,true,524288,TCP,2048,1.868265694,1706092,0,1783.6
intel_i5_11thgen_localhost,true,524288,TCP,4096,1.960922463,1024948,0,2041.7
intel_i5_11thgen_localhost,true,524288,TCP,8192,1.9404658540000002,541999,0,2182.1
intel_i5_11thgen_localhost,true,524288,TCP,16384,1.5661043270000001,209363,0,2088.8
intel_i5_11thgen_localhost,true,524288,TCP,32768,1.973604667,170507,0,2699.8
intel_i5_11thgen_localhost,true,524288,TCP,65536,1.9067922739999998,85019,0,2786.7
intel_i5_11thgen_localhost,true,524288,TCP,131072,2.038502558,43742,0,2682.2
intel_i5_11thgen_localhost,true,524288,TCP,262144,1.942418347,22003,0,2831.8
intel_i5_11thgen_localhost,true,524288,TCP,524288,1.977712914,11162,0,2821.9
intel_i5_11thgen_localhost,true,524288,TCP,1048576,1.964166451,5203,0,2648.5
intel_i5_11thgen_localhost,true,524288,TCP,2097152,1.9371756420000001,2664,2664,2662.3
intel_i5_11thgen_localhost,true,524288,TCP,4194304,2.050995167,2700,2700,2547.7
intel_i5_11thgen_localhost,true,524288,TCP,8388608,1.967408925,2455,2455,2414.8
intel_i5_11thgen_localhost,true,524288,TCP,16777216,1.987951365,2464,2464,2399
intel_i5_11thgen_localhost,true,1048576,unix,1,1.857942203,8682816,0,4.5
intel_i5_11thgen_localhost,true,1048576,unix,2,1.489634792,6933611,0,8.9
intel_i5_11thgen_localhost,true,1048576,unix,4,1.307738479,4630916,0,13.5
intel_i5_11thgen_localhost,true,1048576,unix,8,1.356289518,6378365,0,35.9
intel_i5_11thgen_localhost,true,1048576,unix,16,1.4957158019999999,6917065,0,70.6
intel_i5_11thgen_localhost,true,1048576,unix,32,1.450516769,6500049,0,136.8
intel_i5_11thgen_localhost,true,1048576,unix,64,1.604889995,6749233,0,256.7
intel_i5_11thgen_localhost,true,1048576,unix,128,1.804078995,6949512,0,470.2
